Linha,Rotulo Verdadeiro,Rotulo Classificado
10194,2.0,2.0
10195,1.0,1.0
10196,1.0,1.0
10197,3.0,3.0
10198,6.0,3.0
10199,1.0,1.0
10200,3.0,3.0
10201,1.0,1.0
10202,1.0,1.0
10203,1.0,1.0
10204,1.0,1.0
10205,1.0,1.0
10206,1.0,1.0
10207,3.0,3.0
10208,2.0,2.0
10209,2.0,2.0
10210,1.0,1.0
10211,3.0,3.0
10212,1.0,1.0
10213,6.0,3.0
10214,1.0,1.0
10215,3.0,3.0
10216,6.0,3.0
10217,3.0,3.0
10218,1.0,1.0
10219,6.0,3.0
10220,1.0,1.0
10221,6.0,3.0
10222,1.0,1.0
10223,3.0,3.0
10224,3.0,3.0
10225,3.0,3.0
10226,3.0,3.0
10227,1.0,1.0
10228,1.0,1.0
10229,1.0,1.0
10230,3.0,3.0
10231,3.0,3.0
10232,2.0,2.0
10233,3.0,3.0
10234,1.0,1.0
10235,2.0,2.0
10236,1.0,1.0
10237,3.0,3.0
10238,3.0,3.0
10239,1.0,1.0
10240,1.0,1.0
10241,6.0,3.0
10242,6.0,3.0
10243,2.0,2.0
10244,2.0,2.0
10245,1.0,1.0
10246,2.0,2.0
10247,3.0,3.0
10248,2.0,2.0
10249,3.0,3.0
10250,1.0,1.0
10251,3.0,3.0
10252,1.0,1.0
10253,3.0,3.0
10254,2.0,2.0
10255,2.0,2.0
10256,2.0,2.0
10257,3.0,3.0
10258,1.0,1.0
10259,1.0,1.0
10260,2.0,2.0
10261,1.0,1.0
10262,3.0,3.0
10263,2.0,2.0
10264,3.0,3.0
10265,1.0,1.0
10266,1.0,1.0
10267,2.0,2.0
10268,3.0,3.0
10269,2.0,2.0
10270,3.0,3.0
10271,6.0,3.0
10272,1.0,1.0
10273,3.0,3.0
10274,1.0,1.0
10275,6.0,3.0
10276,3.0,3.0
10277,1.0,1.0
10278,1.0,1.0
10279,2.0,2.0
10280,2.0,2.0
10281,1.0,1.0
10282,1.0,1.0
10283,1.0,1.0
10284,3.0,3.0
10285,1.0,1.0
10286,6.0,3.0
10287,3.0,3.0
10288,3.0,3.0
10289,2.0,2.0
10290,2.0,2.0
10291,1.0,1.0
10292,2.0,2.0
10293,3.0,3.0
10294,1.0,1.0
10295,2.0,2.0
10296,1.0,1.0
10297,3.0,3.0
10298,2.0,2.0
10299,2.0,2.0
10300,1.0,1.0
10301,3.0,3.0
10302,2.0,2.0
10303,3.0,3.0
10304,2.0,2.0
10305,1.0,1.0
10306,3.0,3.0
10307,2.0,2.0
10308,3.0,3.0
10309,3.0,3.0
10310,2.0,2.0
10311,2.0,2.0
10312,6.0,3.0
10313,3.0,3.0
10314,2.0,2.0
10315,3.0,3.0
10316,1.0,1.0
10317,2.0,2.0
10318,2.0,2.0
10319,2.0,2.0
10320,1.0,1.0
10321,2.0,2.0
10322,2.0,2.0
10323,1.0,1.0
10324,3.0,3.0
10325,1.0,1.0
10326,3.0,3.0
10327,2.0,2.0
10328,1.0,1.0
10329,3.0,3.0
10330,2.0,2.0
10331,3.0,3.0
10332,6.0,3.0
10333,3.0,3.0
10334,1.0,1.0
10335,6.0,3.0
10336,1.0,1.0
10337,1.0,1.0
10338,1.0,1.0
10339,1.0,1.0
10340,1.0,1.0
10341,3.0,3.0
10342,1.0,1.0
10343,3.0,3.0
10344,1.0,1.0
10345,3.0,3.0
10346,6.0,3.0
10347,2.0,2.0
10348,6.0,3.0
10349,1.0,1.0
10350,1.0,1.0
10351,1.0,1.0
10352,1.0,1.0
10353,1.0,1.0
10354,1.0,1.0
10355,6.0,3.0
10356,1.0,1.0
10357,1.0,1.0
10358,2.0,2.0
10359,1.0,1.0
10360,3.0,3.0
10361,3.0,3.0
10362,3.0,3.0
10363,1.0,1.0
10364,1.0,1.0
10365,2.0,2.0
10366,2.0,2.0
10367,1.0,1.0
10368,6.0,3.0
10369,2.0,2.0
10370,1.0,1.0
10371,1.0,1.0
10372,1.0,1.0
10373,2.0,2.0
10374,1.0,1.0
10375,2.0,2.0
10376,2.0,2.0
10377,1.0,1.0
10378,6.0,3.0
10379,3.0,3.0
10380,2.0,2.0
10381,3.0,3.0
10382,6.0,3.0
10383,2.0,2.0
10384,1.0,1.0
10385,1.0,1.0
10386,1.0,1.0
10387,1.0,1.0
10388,1.0,1.0
10389,6.0,3.0
10390,3.0,3.0
10391,1.0,1.0
10392,3.0,3.0
10393,1.0,1.0
10394,1.0,1.0
10395,3.0,3.0
10396,1.0,1.0
10397,2.0,2.0
10398,6.0,3.0
10399,1.0,1.0
10400,6.0,3.0
10401,3.0,3.0
10402,3.0,3.0
10403,3.0,3.0
10404,1.0,1.0
10405,2.0,2.0
10406,1.0,1.0
10407,2.0,2.0
10408,2.0,2.0
10409,2.0,2.0
10410,2.0,2.0
10411,2.0,2.0
10412,3.0,3.0
10413,1.0,1.0
10414,3.0,3.0
10415,1.0,1.0
10416,2.0,2.0
10417,2.0,2.0
10418,2.0,2.0
10419,3.0,3.0
10420,1.0,1.0
10421,1.0,1.0
10422,1.0,1.0
10423,2.0,2.0
10424,1.0,1.0
10425,1.0,1.0
10426,2.0,2.0
10427,3.0,3.0
10428,2.0,2.0
10429,1.0,1.0
10430,1.0,1.0
10431,2.0,2.0
10432,1.0,1.0
10433,3.0,3.0
10434,2.0,2.0
10435,2.0,2.0
10436,1.0,1.0
10437,3.0,3.0
10438,3.0,3.0
10439,2.0,2.0
10440,3.0,3.0
10441,3.0,3.0
10442,1.0,1.0
10443,1.0,1.0
10444,2.0,2.0
10445,3.0,3.0
10446,1.0,1.0
10447,2.0,2.0
10448,2.0,2.0
10449,6.0,3.0
10450,1.0,1.0
10451,3.0,3.0
10452,2.0,2.0
10453,2.0,2.0
10454,1.0,1.0
10455,6.0,3.0
10456,3.0,3.0
10457,2.0,2.0
10458,3.0,3.0
10459,3.0,3.0
10460,3.0,3.0
10461,1.0,1.0
10462,2.0,2.0
10463,2.0,2.0
10464,1.0,1.0
10465,3.0,3.0
10466,3.0,3.0
10467,1.0,1.0
10468,1.0,1.0
10469,2.0,2.0
10470,6.0,3.0
10471,1.0,1.0
10472,2.0,2.0
10473,1.0,1.0
10474,3.0,3.0
10475,1.0,1.0
10476,1.0,1.0
10477,1.0,1.0
10478,1.0,1.0
10479,3.0,3.0
10480,2.0,2.0
10481,2.0,2.0
10482,1.0,1.0
10483,6.0,3.0
10484,1.0,1.0
10485,3.0,3.0
10486,6.0,3.0
10487,3.0,3.0
10488,3.0,3.0
10489,2.0,2.0
10490,2.0,2.0
10491,1.0,1.0
10492,3.0,3.0
10493,3.0,3.0
10494,1.0,1.0
10495,6.0,3.0
10496,2.0,2.0
10497,1.0,1.0
10498,3.0,3.0
10499,1.0,1.0
10500,2.0,2.0
10501,2.0,2.0
10502,2.0,2.0
10503,1.0,1.0
10504,6.0,3.0
10505,2.0,2.0
10506,1.0,1.0
10507,6.0,3.0
10508,3.0,3.0
10509,1.0,1.0
10510,6.0,3.0
10511,3.0,3.0
10512,1.0,1.0
10513,1.0,1.0
10514,2.0,2.0
10515,6.0,3.0
10516,1.0,1.0
10517,1.0,1.0
10518,3.0,3.0
10519,1.0,1.0
10520,3.0,3.0
10521,2.0,2.0
10522,6.0,3.0
10523,1.0,1.0
10524,6.0,3.0
10525,1.0,1.0
10526,1.0,1.0
10527,1.0,1.0
10528,2.0,2.0
10529,1.0,1.0
10530,2.0,2.0
10531,3.0,3.0
10532,1.0,1.0
10533,1.0,1.0
10534,1.0,1.0
10535,2.0,2.0
10536,6.0,3.0
10537,3.0,3.0
10538,2.0,2.0
10539,6.0,3.0
10540,3.0,3.0
10541,2.0,2.0
10542,2.0,2.0
10543,1.0,1.0
10544,3.0,3.0
10545,2.0,2.0
10546,3.0,3.0
10547,2.0,2.0
10548,2.0,2.0
10549,3.0,3.0
10550,3.0,3.0
10551,3.0,3.0
10552,3.0,3.0
10553,2.0,2.0
10554,3.0,3.0
10555,2.0,2.0
10556,3.0,3.0
10557,2.0,2.0
10558,1.0,1.0
10559,2.0,2.0
10560,3.0,3.0
10561,6.0,3.0
10562,1.0,1.0
10563,2.0,2.0
10564,3.0,3.0
10565,2.0,2.0
10566,2.0,2.0
10567,3.0,3.0
10568,2.0,2.0
10569,3.0,3.0
10570,1.0,1.0
10571,6.0,3.0
10572,6.0,3.0
10573,3.0,3.0
10574,3.0,3.0
10575,2.0,2.0
10576,2.0,2.0
10577,1.0,1.0
10578,1.0,1.0
10579,3.0,3.0
10580,2.0,2.0
10581,1.0,1.0
10582,3.0,3.0
10583,1.0,1.0
10584,3.0,3.0
10585,3.0,3.0
10586,1.0,1.0
10587,2.0,2.0
10588,6.0,3.0
10589,3.0,3.0
10590,1.0,1.0
10591,1.0,1.0
10592,1.0,1.0
10593,2.0,2.0
10594,6.0,3.0
10595,3.0,3.0
10596,6.0,3.0
10597,2.0,2.0
10598,2.0,2.0
10599,2.0,2.0
10600,3.0,3.0
10601,1.0,1.0
10602,3.0,3.0
10603,6.0,3.0
10604,1.0,1.0
10605,2.0,2.0
10606,3.0,3.0
10607,6.0,3.0
10608,1.0,1.0
10609,6.0,3.0
10610,1.0,1.0
10611,2.0,2.0
10612,2.0,2.0
10613,2.0,2.0
10614,1.0,1.0
10615,3.0,3.0
10616,6.0,3.0
10617,2.0,2.0
10618,3.0,3.0
10619,1.0,1.0
10620,3.0,3.0
10621,2.0,2.0
10622,1.0,1.0
10623,1.0,1.0
10624,1.0,1.0
10625,2.0,2.0
10626,3.0,3.0
10627,1.0,1.0
10628,1.0,1.0
10629,3.0,3.0
10630,2.0,2.0
10631,2.0,2.0
10632,3.0,3.0
10633,6.0,3.0
10634,1.0,1.0
10635,2.0,2.0
10636,3.0,3.0
10637,2.0,2.0
10638,2.0,2.0
10639,1.0,1.0
10640,1.0,1.0
10641,2.0,2.0
10642,2.0,2.0
10643,1.0,1.0
10644,3.0,3.0
10645,3.0,3.0
10646,3.0,3.0
10647,2.0,2.0
10648,6.0,3.0
10649,2.0,2.0
10650,2.0,2.0
10651,2.0,2.0
10652,2.0,2.0
10653,6.0,3.0
10654,1.0,1.0
10655,1.0,1.0
10656,1.0,1.0
10657,1.0,1.0
10658,6.0,3.0
10659,1.0,1.0
10660,2.0,2.0
10661,2.0,2.0
10662,1.0,1.0
10663,1.0,1.0
10664,3.0,3.0
10665,6.0,3.0
10666,1.0,1.0
10667,2.0,2.0
10668,1.0,1.0
10669,2.0,2.0
10670,2.0,2.0
10671,6.0,3.0
10672,1.0,1.0
10673,2.0,2.0
10674,1.0,1.0
10675,1.0,1.0
10676,6.0,3.0
10677,2.0,2.0
10678,1.0,1.0
10679,2.0,2.0
10680,3.0,3.0
10681,6.0,3.0
10682,1.0,1.0
10683,1.0,1.0
10684,2.0,2.0
10685,6.0,3.0
10686,1.0,1.0
10687,3.0,3.0
10688,1.0,1.0
10689,2.0,2.0
10690,1.0,1.0
10691,2.0,2.0
10692,2.0,2.0
10693,3.0,3.0
10694,3.0,3.0
10695,1.0,1.0
10696,6.0,3.0
10697,6.0,3.0
10698,1.0,1.0
10699,3.0,3.0
10700,2.0,2.0
10701,1.0,1.0
10702,3.0,3.0
10703,2.0,2.0
10704,2.0,2.0
10705,2.0,2.0
10706,1.0,1.0
10707,1.0,1.0
10708,6.0,3.0
10709,2.0,2.0
10710,1.0,1.0
10711,2.0,2.0
10712,3.0,3.0
10713,2.0,2.0
10714,1.0,1.0
10715,1.0,1.0
10716,2.0,2.0
10717,1.0,1.0
10718,6.0,3.0
10719,2.0,2.0
10720,2.0,2.0
10721,2.0,2.0
10722,3.0,3.0
10723,3.0,3.0
10724,1.0,1.0
10725,3.0,3.0
10726,1.0,1.0
10727,2.0,2.0
10728,3.0,3.0
10729,1.0,1.0
10730,1.0,1.0
10731,2.0,2.0
10732,1.0,1.0
10733,2.0,2.0
10734,2.0,2.0
10735,1.0,1.0
10736,1.0,1.0
10737,1.0,1.0
10738,3.0,3.0
10739,6.0,3.0
10740,2.0,2.0
10741,3.0,3.0
10742,2.0,2.0
10743,2.0,2.0
10744,2.0,2.0
10745,1.0,1.0
10746,2.0,2.0
10747,6.0,3.0
10748,2.0,2.0
10749,1.0,1.0
10750,3.0,3.0
10751,1.0,1.0
10752,2.0,2.0
10753,2.0,2.0
10754,2.0,2.0
10755,3.0,3.0
10756,2.0,2.0
10757,1.0,1.0
10758,2.0,2.0
10759,6.0,3.0
10760,1.0,1.0
10761,3.0,3.0
10762,3.0,3.0
10763,1.0,1.0
10764,3.0,3.0
10765,1.0,1.0
10766,2.0,2.0
10767,1.0,1.0
10768,3.0,3.0
10769,2.0,2.0
10770,3.0,3.0
10771,2.0,2.0
10772,6.0,3.0
10773,1.0,1.0
10774,2.0,2.0
10775,3.0,3.0
10776,1.0,1.0
10777,6.0,3.0
10778,3.0,3.0
10779,1.0,1.0
10780,3.0,3.0
10781,1.0,1.0
10782,2.0,2.0
10783,1.0,1.0
10784,1.0,1.0
10785,3.0,3.0
10786,6.0,3.0
10787,3.0,3.0
10788,2.0,2.0
10789,1.0,1.0
10790,2.0,2.0
10791,3.0,3.0
10792,1.0,1.0
10793,6.0,3.0
10794,2.0,2.0
10795,1.0,1.0
10796,3.0,3.0
10797,1.0,1.0
10798,1.0,1.0
10799,1.0,1.0
10800,3.0,3.0
10801,1.0,1.0
10802,2.0,2.0
10803,3.0,3.0
10804,1.0,1.0
10805,1.0,1.0
10806,2.0,2.0
10807,3.0,3.0
10808,3.0,3.0
10809,3.0,3.0
10810,2.0,2.0
10811,1.0,1.0
10812,3.0,3.0
10813,2.0,2.0
10814,1.0,1.0
10815,1.0,1.0
10816,1.0,1.0
10817,2.0,2.0
10818,1.0,1.0
10819,3.0,3.0
10820,2.0,2.0
10821,1.0,1.0
10822,2.0,2.0
10823,1.0,1.0
10824,1.0,1.0
10825,3.0,3.0
10826,1.0,1.0
10827,2.0,2.0
10828,1.0,1.0
10829,2.0,2.0
10830,3.0,3.0
10831,1.0,1.0
10832,3.0,3.0
10833,1.0,1.0
10834,2.0,2.0
10835,3.0,3.0
10836,1.0,1.0
10837,1.0,1.0
10838,1.0,1.0
10839,1.0,1.0
10840,2.0,2.0
10841,2.0,2.0
10842,1.0,1.0
10843,1.0,1.0
10844,1.0,1.0
10845,2.0,2.0
10846,3.0,3.0
10847,3.0,3.0
10848,3.0,3.0
10849,1.0,1.0
10850,1.0,1.0
10851,3.0,3.0
10852,1.0,1.0
10853,2.0,2.0
10854,3.0,3.0
10855,6.0,3.0
10856,3.0,3.0
10857,1.0,1.0
10858,2.0,2.0
10859,1.0,1.0
10860,3.0,3.0
10861,3.0,3.0
10862,2.0,2.0
10863,1.0,1.0
10864,3.0,3.0
10865,1.0,1.0
10866,2.0,2.0
10867,2.0,2.0
10868,1.0,1.0
10869,3.0,3.0
10870,1.0,1.0
10871,3.0,3.0
10872,1.0,1.0
10873,3.0,3.0
10874,2.0,2.0
10875,1.0,1.0
10876,1.0,1.0
10877,3.0,3.0
10878,1.0,1.0
10879,1.0,1.0
10880,1.0,1.0
10881,1.0,1.0
10882,1.0,1.0
10883,2.0,2.0
10884,2.0,2.0
10885,3.0,3.0
10886,1.0,1.0
10887,2.0,2.0
10888,2.0,2.0
10889,2.0,2.0
10890,2.0,2.0
10891,3.0,3.0
10892,3.0,3.0
10893,6.0,3.0
10894,6.0,3.0
10895,1.0,1.0
10896,3.0,3.0
10897,6.0,3.0
10898,2.0,2.0
10899,3.0,3.0
10900,1.0,1.0
10901,1.0,1.0
10902,3.0,3.0
10903,2.0,2.0
10904,3.0,3.0
10905,2.0,2.0
10906,1.0,1.0
10907,2.0,2.0
10908,1.0,1.0
10909,1.0,1.0
10910,1.0,1.0
10911,1.0,1.0
10912,1.0,1.0
10913,1.0,1.0
10914,1.0,1.0
10915,1.0,1.0
10916,1.0,1.0
10917,2.0,2.0
10918,3.0,3.0
10919,1.0,1.0
10920,2.0,2.0
10921,3.0,3.0
10922,2.0,2.0
10923,1.0,1.0
10924,3.0,3.0
10925,2.0,2.0
10926,2.0,2.0
10927,2.0,2.0
10928,1.0,1.0
10929,1.0,1.0
10930,2.0,2.0
10931,1.0,1.0
10932,1.0,1.0
10933,2.0,2.0
10934,2.0,2.0
10935,1.0,1.0
10936,1.0,1.0
10937,2.0,2.0
10938,1.0,1.0
10939,2.0,2.0
10940,3.0,3.0
10941,1.0,1.0
10942,3.0,3.0
10943,2.0,2.0
10944,2.0,2.0
10945,3.0,3.0
10946,3.0,3.0
10947,3.0,3.0
10948,1.0,1.0
10949,1.0,1.0
10950,1.0,1.0
10951,2.0,2.0
10952,2.0,2.0
10953,6.0,3.0
10954,1.0,1.0
10955,1.0,1.0
10956,2.0,2.0
10957,2.0,2.0
10958,2.0,2.0
10959,2.0,2.0
10960,3.0,3.0
10961,1.0,1.0
10962,3.0,3.0
10963,6.0,3.0
10964,2.0,2.0
10965,2.0,2.0
10966,1.0,1.0
10967,2.0,2.0
10968,1.0,1.0
10969,1.0,1.0
10970,3.0,3.0
10971,2.0,2.0
10972,3.0,3.0
10973,2.0,2.0
10974,6.0,3.0
10975,3.0,3.0
10976,1.0,1.0
10977,3.0,3.0
10978,2.0,2.0
10979,1.0,1.0
10980,1.0,1.0
10981,2.0,2.0
10982,3.0,3.0
10983,6.0,3.0
10984,2.0,2.0
10985,1.0,1.0
10986,1.0,1.0
10987,3.0,3.0
10988,1.0,1.0
10989,2.0,2.0
10990,6.0,3.0
10991,2.0,2.0
10992,1.0,1.0
10993,1.0,1.0
10994,1.0,1.0
10995,2.0,2.0
10996,1.0,1.0
10997,3.0,3.0
10998,2.0,2.0
10999,3.0,3.0
11000,3.0,3.0
11001,1.0,1.0
11002,6.0,3.0
11003,2.0,2.0
11004,1.0,1.0
11005,3.0,3.0
11006,3.0,3.0
11007,2.0,2.0
11008,2.0,2.0
11009,6.0,3.0
11010,2.0,2.0
11011,3.0,3.0
11012,1.0,1.0
11013,1.0,1.0
11014,2.0,2.0
11015,2.0,2.0
11016,2.0,2.0
11017,2.0,2.0
11018,3.0,3.0
11019,3.0,3.0
11020,2.0,2.0
11021,2.0,2.0
11022,1.0,1.0
11023,3.0,3.0
11024,2.0,2.0
11025,1.0,1.0
11026,2.0,2.0
11027,2.0,2.0
11028,3.0,3.0
11029,3.0,3.0
11030,2.0,2.0
11031,2.0,2.0
11032,3.0,3.0
11033,6.0,3.0
11034,3.0,3.0
11035,1.0,1.0
11036,2.0,2.0
11037,1.0,1.0
11038,2.0,2.0
11039,1.0,1.0
11040,2.0,2.0
11041,3.0,3.0
11042,6.0,3.0
11043,3.0,3.0
11044,2.0,2.0
11045,1.0,1.0
11046,1.0,1.0
11047,3.0,3.0
11048,2.0,2.0
11049,6.0,3.0
11050,3.0,3.0
11051,3.0,3.0
11052,3.0,3.0
11053,3.0,3.0
11054,2.0,2.0
11055,2.0,2.0
11056,2.0,2.0
11057,3.0,3.0
11058,1.0,1.0
11059,3.0,3.0
11060,3.0,3.0
11061,1.0,1.0
11062,2.0,2.0
11063,6.0,3.0
11064,1.0,1.0
11065,1.0,1.0
11066,2.0,2.0
11067,2.0,2.0
11068,1.0,1.0
11069,2.0,2.0
11070,1.0,1.0
11071,3.0,3.0
11072,3.0,3.0
11073,1.0,1.0
11074,2.0,2.0
11075,2.0,2.0
11076,3.0,3.0
11077,2.0,2.0
11078,2.0,2.0
11079,1.0,1.0
11080,3.0,3.0
11081,1.0,1.0
11082,1.0,1.0
11083,6.0,3.0
11084,1.0,1.0
11085,2.0,2.0
11086,2.0,2.0
11087,2.0,2.0
11088,2.0,2.0
11089,2.0,2.0
11090,6.0,3.0
11091,3.0,3.0
11092,1.0,1.0
11093,2.0,2.0
11094,2.0,2.0
11095,2.0,2.0
11096,3.0,3.0
11097,2.0,2.0
11098,2.0,2.0
11099,1.0,1.0
11100,6.0,3.0
11101,1.0,1.0
11102,1.0,1.0
11103,2.0,2.0
11104,2.0,2.0
11105,1.0,1.0
11106,1.0,1.0
11107,3.0,3.0
11108,2.0,2.0
11109,3.0,3.0
11110,1.0,1.0
11111,1.0,1.0
11112,1.0,1.0
11113,3.0,3.0
11114,3.0,3.0
11115,3.0,3.0
11116,1.0,1.0
11117,3.0,3.0
11118,3.0,3.0
11119,1.0,1.0
11120,1.0,1.0
11121,2.0,2.0
11122,1.0,1.0
11123,1.0,1.0
11124,2.0,2.0
11125,2.0,2.0
11126,1.0,1.0
11127,6.0,3.0
11128,2.0,2.0
11129,1.0,1.0
11130,3.0,3.0
11131,3.0,3.0
11132,6.0,3.0
11133,3.0,3.0
11134,1.0,1.0
11135,2.0,2.0
11136,1.0,1.0
11137,3.0,3.0
11138,2.0,2.0
11139,3.0,3.0
11140,2.0,2.0
11141,1.0,1.0
11142,3.0,3.0
11143,1.0,1.0
11144,3.0,3.0
11145,1.0,1.0
11146,3.0,3.0
11147,1.0,1.0
11148,6.0,3.0
11149,1.0,1.0
11150,6.0,3.0
11151,3.0,3.0
11152,1.0,1.0
11153,1.0,1.0
11154,3.0,3.0
11155,2.0,2.0
11156,3.0,3.0
11157,1.0,1.0
11158,1.0,1.0
11159,1.0,1.0
11160,6.0,3.0
11161,1.0,1.0
11162,3.0,3.0
11163,2.0,2.0
11164,2.0,2.0
11165,2.0,2.0
11166,1.0,1.0
11167,6.0,3.0
11168,3.0,3.0
11169,2.0,2.0
11170,1.0,1.0
11171,3.0,3.0
11172,1.0,1.0
11173,2.0,2.0
11174,2.0,2.0
11175,3.0,3.0
11176,6.0,3.0
11177,1.0,1.0
11178,1.0,1.0
11179,2.0,2.0
11180,2.0,2.0
11181,1.0,1.0
11182,3.0,3.0
11183,1.0,1.0
11184,2.0,2.0
11185,1.0,1.0
11186,1.0,1.0
11187,3.0,3.0
11188,2.0,2.0
11189,1.0,1.0
11190,2.0,2.0
11191,2.0,2.0
11192,1.0,1.0
11193,1.0,1.0
11194,2.0,2.0
11195,2.0,2.0
11196,6.0,3.0
11197,6.0,3.0
11198,1.0,1.0
11199,3.0,3.0
11200,6.0,3.0
11201,6.0,3.0
11202,1.0,1.0
11203,2.0,2.0
11204,1.0,1.0
11205,3.0,3.0
11206,2.0,2.0
11207,1.0,1.0
11208,2.0,2.0
11209,2.0,2.0
11210,3.0,3.0
11211,1.0,1.0
11212,6.0,3.0
11213,1.0,1.0
11214,3.0,3.0
11215,2.0,2.0
11216,2.0,2.0
11217,1.0,1.0
11218,1.0,1.0
11219,3.0,3.0
11220,1.0,1.0
11221,1.0,1.0
11222,1.0,1.0
11223,6.0,3.0
11224,1.0,1.0
11225,6.0,3.0
11226,2.0,2.0
11227,1.0,1.0
11228,1.0,1.0
11229,2.0,2.0
11230,1.0,1.0
11231,1.0,1.0
11232,6.0,3.0
11233,3.0,3.0
11234,2.0,2.0
11235,2.0,2.0
11236,6.0,3.0
11237,1.0,1.0
11238,6.0,3.0
11239,2.0,2.0
11240,1.0,1.0
11241,6.0,3.0
11242,1.0,1.0
11243,2.0,2.0
11244,1.0,1.0
11245,1.0,1.0
11246,1.0,1.0
11247,1.0,1.0
11248,1.0,1.0
11249,1.0,1.0
11250,1.0,1.0
11251,1.0,1.0
11252,3.0,3.0
11253,3.0,3.0
11254,2.0,2.0
11255,1.0,1.0
11256,6.0,3.0
11257,2.0,2.0
11258,3.0,3.0
11259,1.0,1.0
11260,3.0,3.0
11261,3.0,3.0
11262,2.0,2.0
11263,3.0,3.0
11264,3.0,3.0
11265,3.0,3.0
11266,3.0,3.0
11267,2.0,2.0
11268,1.0,1.0
11269,3.0,3.0
11270,2.0,2.0
11271,2.0,2.0
11272,1.0,1.0
11273,3.0,3.0
11274,1.0,1.0
11275,3.0,3.0
11276,3.0,3.0
11277,3.0,3.0
11278,1.0,1.0
11279,3.0,3.0
11280,3.0,3.0
11281,6.0,3.0
11282,1.0,1.0
11283,1.0,1.0
11284,2.0,2.0
11285,2.0,2.0
11286,3.0,3.0
11287,2.0,2.0
11288,2.0,2.0
11289,1.0,1.0
11290,2.0,2.0
11291,2.0,2.0
11292,6.0,3.0
11293,1.0,1.0
11294,3.0,3.0
11295,3.0,3.0
11296,2.0,2.0
11297,1.0,1.0
11298,1.0,1.0
11299,6.0,3.0
11300,6.0,3.0
11301,2.0,2.0
11302,1.0,1.0
11303,3.0,3.0
11304,3.0,3.0
11305,3.0,3.0
11306,1.0,1.0
11307,3.0,3.0
11308,3.0,3.0
11309,2.0,2.0
11310,1.0,1.0
11311,3.0,3.0
11312,6.0,3.0
11313,3.0,3.0
11314,2.0,2.0
11315,1.0,1.0
11316,2.0,2.0
11317,2.0,2.0
11318,3.0,3.0
11319,6.0,3.0
11320,2.0,2.0
11321,1.0,1.0
11322,2.0,2.0
11323,2.0,2.0
11324,6.0,3.0
11325,3.0,3.0
11326,3.0,3.0
11327,1.0,1.0
11328,1.0,1.0
11329,1.0,1.0
11330,2.0,2.0
11331,3.0,3.0
11332,2.0,2.0
11333,2.0,2.0
11334,1.0,1.0
11335,1.0,1.0
11336,1.0,1.0
11337,2.0,2.0
11338,6.0,3.0
11339,1.0,1.0
11340,3.0,3.0
11341,2.0,2.0
11342,2.0,2.0
11343,2.0,2.0
11344,2.0,2.0
11345,1.0,1.0
11346,3.0,3.0
11347,3.0,3.0
11348,1.0,1.0
11349,1.0,1.0
11350,1.0,1.0
11351,2.0,2.0
11352,1.0,1.0
11353,1.0,1.0
11354,1.0,1.0
11355,2.0,2.0
11356,2.0,2.0
11357,3.0,3.0
11358,1.0,1.0
11359,3.0,3.0
11360,2.0,2.0
11361,6.0,3.0
11362,3.0,3.0
11363,3.0,3.0
11364,1.0,1.0
11365,1.0,1.0
11366,1.0,1.0
11367,3.0,3.0
11368,3.0,3.0
11369,2.0,2.0
11370,1.0,1.0
11371,3.0,3.0
11372,2.0,2.0
11373,1.0,1.0
11374,3.0,3.0
11375,2.0,2.0
11376,1.0,1.0
11377,3.0,3.0
11378,6.0,3.0
11379,1.0,1.0
11380,2.0,2.0
11381,1.0,1.0
11382,2.0,2.0
11383,2.0,2.0
11384,2.0,2.0
11385,3.0,3.0
11386,2.0,2.0
11387,6.0,3.0
11388,6.0,3.0
11389,3.0,3.0
11390,3.0,3.0
11391,1.0,1.0
11392,1.0,1.0
11393,3.0,3.0
11394,3.0,3.0
11395,6.0,3.0
11396,1.0,1.0
11397,2.0,2.0
11398,3.0,3.0
11399,1.0,1.0
11400,1.0,1.0
11401,6.0,3.0
11402,6.0,3.0
11403,2.0,2.0
11404,3.0,3.0
11405,1.0,1.0
11406,3.0,3.0
11407,6.0,3.0
11408,2.0,2.0
11409,1.0,1.0
11410,3.0,3.0
11411,1.0,1.0
11412,6.0,3.0
11413,2.0,2.0
11414,2.0,2.0
11415,1.0,1.0
11416,3.0,3.0
11417,1.0,1.0
11418,6.0,3.0
11419,3.0,3.0
11420,2.0,2.0
11421,3.0,3.0
11422,3.0,3.0
11423,6.0,3.0
11424,6.0,3.0
11425,1.0,1.0
11426,2.0,2.0
11427,6.0,3.0
11428,3.0,3.0
11429,6.0,3.0
11430,1.0,1.0
11431,6.0,3.0
11432,6.0,3.0
11433,3.0,3.0
11434,3.0,3.0
11435,3.0,3.0
11436,6.0,3.0
11437,3.0,3.0
11438,1.0,1.0
11439,2.0,2.0
11440,6.0,3.0
11441,3.0,3.0
11442,2.0,2.0
11443,1.0,1.0
11444,3.0,3.0
11445,3.0,3.0
11446,1.0,1.0
11447,6.0,3.0
11448,1.0,1.0
11449,1.0,1.0
11450,2.0,2.0
11451,2.0,2.0
11452,2.0,2.0
11453,2.0,2.0
11454,2.0,2.0
11455,3.0,3.0
11456,2.0,2.0
11457,3.0,3.0
11458,2.0,2.0
11459,3.0,3.0
11460,1.0,1.0
11461,1.0,1.0
11462,1.0,1.0
11463,6.0,3.0
